0772692H,6,0,4,2,0,0,0
0221739W,4,0,2,1,1,0,0
0762733H,15,0,3,9,2,1,0
0641927X,14,0,2,5,4,3,0
0754908C,34,0,9,12,12,1,0
0681847N,15,0,5,7,2,1,0
0630022G,5,0,2,3,0,0,0
0593034C,5,0,3,1,1,0,0
0593034C,7,0,4,3,0,0,0
0622199D,10,0,1,7,2,0,0
0622199D,15,0,4,7,4,0,0
0750681H,12,0,0,2,6,3,1
0580552K,0,0,0,0,0,0,0
0950709E,21,0,12,6,3,0,0
0831616F,8,0,3,4,1,0,0
0781984H,24,0,11,10,2,1,0
0782556E,19,0,10,7,2,0,0
0831243A,17,0,3,10,2,2,0
0801327H,10,0,0,2,6,1,1
0022108F,1,0,0,1,0,0,0
0595856V,15,0,6,4,3,2,0
0590121L,18,0,7,7,4,0,0
0950656X,6,0,1,3,2,0,0
0690651H,4,0,1,2,0,1,0
0133944S,37,0,5,17,13,2,0
0762637D,40,0,11,17,10,2,0
0171623X,19,0,4,11,3,1,0
0512115X,23,0,2,12,9,0,0
0542260N,34,0,5,17,10,2,0
0597098V,5,0,1,1,3,0,0
9730094P,4,0,4,0,0,0,0
0710100Y,14,0,3,11,0,0,0
0311870P,11,0,3,4,4,0,0
0011438H,6,0,2,2,2,0,0
0762646N,72,0,15,39,15,3,0
0501700B,44,0,13,19,12,0,0
0700038L,4,0,2,1,1,0,0
0590122M,25,0,9,13,2,1,0
1380022Z,15,0,2,5,8,0,0
0932755P,15,0,7,5,3,0,0
0311877X,8,0,4,3,1,0,0
0370749N,13,0,4,3,6,0,0
0753605L,4,0,2,1,1,0,0
0573770N,14,0,8,5,1,0,0
0801344B,66,0,37,26,2,1,0
0130053M,6,0,1,4,0,1,0
0632084Y,17,0,0,2,10,5,0
0694373D,77,0,24,33,15,5,0
0350032V,13,0,1,6,5,1,0
0410959V,13,0,0,9,4,0,0
9720070U,6,0,4,2,0,0,0
0560008E,4,0,1,0,3,0,0
9840482B,24,0,10,9,3,2,0
9840482B,16,0,1,6,9,0,0
9840482B,21,0,9,10,2,0,0
9840482B,23,0,5,17,1,0,0
1320021F,71,0,0,0,14,52,4
0750736T,6,0,0,0,1,4,1
0130221V,10,0,0,0,3,7,0
0831458J,3,0,1,0,1,1,0
0341521U,10,0,3,4,3,0,0
0692353H,147,0,10,58,63,16,0
0692353H,8,0,0,1,5,2,0
0330192E,5,0,0,0,0,4,1
0941934S,23,0,9,8,6,0,0
0370987X,1,0,0,0,0,1,0
0861441Z,7,0,2,1,3,1,0
0691503J,111,0,44,38,26,3,0
0782019W,17,0,2,5,5,4,1
0492062A,57,0,0,21,30,5,0
0762642J,6,0,0,0,3,3,0
0271869K,14,0,7,4,2,1,0
0142124H,72,0,18,34,18,2,0
0922369A,325,0,79,141,93,12,0
0752792C,42,0,17,18,7,0,0
0061715G,44,0,24,16,4,0,0
0510088U,87,0,21,41,19,5,0
0922593U,73,0,16,38,18,1,0
0951266K,260,0,2,40,129,83,6
0801367B,2,0,1,0,0,1,0
0593655C,17,0,2,10,4,1,0
0754585B,7,0,0,0,4,2,1
0753184D,34,0,11,14,4,5,0
0922296W,104,0,33,38,31,1,1
0611269Y,13,0,1,3,6,3,0
0673015N,137,0,37,54,41,5,0
0840985P,11,0,6,3,1,1,0
7200709H,3,0,0,3,0,0,0
0130239P,79,0,14,36,23,6,0
0755188G,38,0,0,0,12,25,1
0597065J,1,0,1,0,0,0,0
0597065J,0,0,0,0,0,0,0
0693448Y,43,0,19,15,6,2,0
0761904G,297,0,107,126,54,10,0
0597160M,24,0,13,7,2,2,0
0740148J,13,0,2,4,5,2,0
0860986E,7,0,0,0,3,4,0
9760206V,18,0,12,4,2,0,0
0291660X,54,0,11,22,15,6,0
9740478B,258,0,114,94,43,7,0
0751720M,6,0,5,1,0,0,0
0350937D,10,0,2,4,3,1,0
0180561M,9,0,5,2,2,0,0
0350937D,5,0,3,0,2,0,0
0340099Y,7,0,6,1,0,0,0
9720832X,19,0,3,7,5,4,0
0383546Y,11,0,2,1,4,4,0
0772817U,0,0,0,0,0,0,0
0561718N,7,0,3,4,0,0,0
0061005K,7,0,6,0,1,0,0
0061005K,6,0,2,4,0,0,0
0763111U,13,0,6,5,2,0,0
0761904G,55,0,27,19,6,3,0
0932616N,9,0,2,6,1,0,0
9720832X,33,0,14,13,3,3,0
9720832X,10,0,5,2,2,0,0
9720832X,39,0,16,19,4,0,0
0333298F,49,0,0,3,18,27,1
0750681H,6,0,2,1,2,1,0
9720832X,8,0,4,4,0,0,0
0750681H,4,0,0,1,3,0,0
0333298F,49,0,2,16,24,6,1
0720916E,0,0,0,0,0,0,0
0720916E,25,0,5,9,10,1,0
0134315V,12,0,4,5,3,0,0
0620215X,16,0,12,2,2,0,0
0572081C,9,0,5,3,1,0,0
0720916E,1,0,0,0,1,0,0
0442953W,120,0,15,51,41,13,0
0624237U,2,0,1,1,0,0,0
0911975C,95,0,41,38,14,2,0
0691774D,26,0,0,2,9,14,1
0691774D,32,0,19,8,4,1,0
0921204J,13,0,1,5,5,2,0
0241131Z,12,0,9,3,0,0,0
0783676X,36,0,16,12,7,1,0
0597065J,323,0,0,14,79,172,58
0751718K,22,0,0,0,4,16,2
0062205P,169,0,8,39,75,35,12
0931391G,24,0,3,11,7,3,0
0921204J,21,0,6,10,3,2,0
0251215K,3,0,3,0,0,0,0
0170027M,13,0,4,3,5,1,0
0251215K,95,0,3,22,43,26,1
7200664J,116,0,13,30,37,30,6
9710585J,37,0,15,10,7,5,0
0921204J,9,0,2,3,2,2,0
9740478B,37,0,23,10,4,0,0
9740478B,153,0,80,55,18,0,0
0062205P,80,0,18,40,16,5,0
0851415B,19,0,4,6,8,1,0
0851415B,12,0,0,3,5,3,1
0542493S,929,0,33,254,380,222,39
0632084Y,22,0,6,11,3,2,0
0211237F,48,0,0,1,11,32,4
0311384L,64,0,12,38,10,4,0
0632084Y,43,0,25,10,8,0,0
9741204R,91,0,33,41,13,4,0
9740478B,73,0,34,22,15,2,0
9740478B,148,0,13,35,56,39,5
0290346U,27,0,6,16,4,1,0
0221886F,30,0,15,8,7,0,0
0211237F,23,0,13,9,1,0,0
0370800U,57,0,0,3,26,27,1
0211237F,122,0,33,35,35,17,2
0141408E,35,0,8,6,5,15,1
0141408E,27,0,11,8,5,1,1
0141408E,82,0,47,20,11,4,0
0141408E,30,0,5,8,10,6,1
0141408E,226,0,19,57,100,43,7
0290346U,21,0,11,8,1,1,0
0492137G,100,0,45,36,16,3,0
0492137G,8,0,6,0,2,0,0
9730429D,18,0,10,7,1,0,0
0313000T,23,0,0,3,15,5,0
0601223H,24,0,0,0,0,13,11
0450855K,15,0,6,6,3,0,0
0470926B,18,0,5,9,4,0,0
0370800U,60,0,14,22,11,12,1
0421095M,35,0,4,17,11,3,0
0421095M,70,0,6,16,27,17,4
0620215X,53,0,26,16,7,4,0
0912409Z,24,0,11,9,3,1,0
0050607H,9,0,1,4,1,3,0
0442953W,32,0,2,14,12,1,3
0442953W,90,0,4,11,44,30,0
0290346U,7,0,0,5,2,0,0
0441513F,35,0,0,4,15,14,2
0371082A,41,0,0,4,19,17,1
0351576Y,21,0,0,1,11,8,1
0290128G,23,0,0,2,15,5,1
0541671Y,6,0,1,2,2,1,0
0755113A,19,0,7,9,3,0,0
0341150R,10,0,0,4,2,4,0
0931827F,20,0,12,7,1,0,0
0110986M,13,0,8,5,0,0,0
0660437S,14,0,7,6,1,0,0
0421573G,38,0,9,20,7,2,0
0931827F,21,0,9,9,3,0,0
0470947Z,62,0,39,14,8,1,0
0931827F,10,0,7,3,0,0,0
0931827F,6,0,6,0,0,0,0
0762047M,21,0,1,4,5,10,1
0142409T,20,0,0,3,11,6,0
0941111X,20,0,5,8,5,2,0
9741204R,25,0,17,6,2,0,0
0490970N,1,0,0,0,1,0,0
0932268K,0,0,0,0,0,0,0
0060043P,4,0,3,1,0,0,0
0931238R,7,0,4,2,0,1,0
0931391G,56,0,10,31,15,0,0
0931827F,26,0,23,2,1,0,0
0912409Z,21,0,2,3,10,5,0
0763470J,76,0,8,24,31,10,3
0011329P,16,0,11,2,3,0,0
0134015U,11,0,6,5,0,0,0
0134316W,23,0,14,4,3,2,0
0221036G,41,0,8,23,9,1,0
0801344B,34,0,0,1,10,16,7
0781944P,89,0,46,31,11,1,0
0801344B,28,0,7,10,9,2,0
0801344B,5,0,3,2,0,0,0
0931391G,56,0,6,34,14,2,0
0931391G,14,0,0,1,8,5,0
0931391G,26,0,0,6,15,5,0
0931391G,52,0,2,11,20,17,2
0753533H,75,0,6,35,30,4,0
0692185A,60,0,0,11,24,22,3
0860856N,39,0,3,17,16,3,0
0860856N,30,0,1,2,14,11,2
0291660X,93,0,38,29,22,3,1
0062205P,160,0,34,63,52,11,0
9760358K,14,0,6,5,3,0,0
0592806E,2,0,1,0,1,0,0
0751719L,13,0,0,3,7,3,0
0290346U,10,0,5,5,0,0,0
0801344B,29,0,1,9,14,5,0
0921204J,13,0,5,6,2,0,0
0921204J,24,0,6,9,7,2,0
0912418J,39,0,0,0,6,26,7
0492433D,3,0,1,0,2,0,0
9711015B,7,0,5,0,2,0,0
0840218F,11,0,8,2,1,0,0
0492433D,3,0,2,1,0,0,0
0690553B,11,0,5,4,2,0,0
0350937D,30,0,5,11,11,3,0
0931391G,10,0,1,1,7,1,0
0171463Y,1,0,0,0,1,0,0
0931391G,28,0,3,11,11,2,1
0597065J,62,0,1,9,27,22,3
9710585J,18,0,11,6,0,1,0
0342321N,10,0,1,3,5,1,0
0490077T,15,0,4,6,5,0,0
0623920Z,68,0,36,24,8,0,0
0753541S,14,0,3,7,3,1,0
0442953W,3,0,1,0,2,0,0
0597140R,14,0,1,7,5,1,0
0781944P,150,0,21,67,53,7,1
0753400N,10,0,0,4,4,2,0
0781944P,25,0,0,3,10,11,0
0597065J,55,0,16,20,14,5,0
0597065J,81,0,6,17,25,28,5
0673021V,115,0,25,26,29,26,8
0673021V,96,0,0,3,39,45,6
0673021V,119,0,1,26,49,40,3
0673021V,53,0,23,22,4,4,0
0062197F,2,0,1,1,0,0,0
0062197F,0,0,0,0,0,0,0
0350936C,29,0,9,13,7,0,0
0755976N,25,0,7,10,5,2,1
0690195M,41,0,2,18,13,8,0
0921204J,19,0,3,6,7,3,0
9760127J,19,0,7,7,3,2,0
0131402D,21,0,11,7,3,0,0
0660809W,16,0,5,7,3,1,0
0750778N,10,0,5,4,1,0,0
0750778N,6,0,0,0,5,1,0
0690696G,5,0,4,0,1,0,0
9710991A,14,0,7,3,3,1,0
0340028W,13,0,4,6,3,0,0
0801344B,53,0,14,20,13,5,1
0753488J,6,0,4,1,1,0,0
0753488J,6,0,3,3,0,0,0
0753488J,4,0,3,1,0,0,0
0753488J,7,0,6,1,0,0,0
0731383G,1,0,1,0,0,0,0
0811293R,30,0,14,12,4,0,0
0597065J,20,0,4,6,8,2,0
0763409T,10,0,6,3,1,0,0
0410001D,9,0,4,4,1,0,0
0311384L,14,0,2,6,5,1,0
0311384L,35,0,1,11,15,8,0
0081047V,10,0,5,2,2,1,0
0770918E,8,0,3,5,0,0,0
0810959C,6,0,2,2,2,0,0
0312746S,15,0,4,3,4,4,0
0597132G,15,0,8,7,0,0,0
0861408N,13,0,7,5,1,0,0
0622196A,9,0,2,4,3,0,0
0520032C,3,0,2,1,0,0,0
0673021V,6,0,0,5,1,0,0
0921592F,21,0,5,13,3,0,0
0781949V,12,0,8,3,1,0,0
0660437S,24,0,16,7,1,0,0
0342225J,4,0,4,0,0,0,0
0010016M,2,0,2,0,0,0,0
0572081C,8,0,0,3,4,0,0
0383546Y,51,0,13,18,12,8,0
0061841U,59,0,2,21,30,6,0
0311382J,110,0,35,34,29,11,1
0333298F,30,0,1,2,16,11,0
0763400H,0,0,0,0,0,0,0
0920928J,12,0,1,3,5,3,0
0941890U,14,0,5,8,1,0,0
0941934S,31,0,13,14,4,0,0
0740276Y,17,0,3,9,3,2,0
0755890V,11,0,0,0,0,6,5
0441916U,40,0,0,1,1,27,11
0310153Y,40,0,0,0,7,23,10
0383546Y,0,0,0,0,0,0,0
0340099Y,7,0,4,3,0,0,0
0311384L,24,0,9,10,5,0,0
0292125C,5,0,0,2,2,1,0
0333479C,26,0,1,9,11,5,0
0311383K,54,0,15,22,13,4,0
0490970N,5,0,2,0,3,0,0
0383546Y,382,0,195,131,44,10,1
0261372A,19,0,12,6,1,0,0
0383546Y,434,0,118,156,134,25,1
0261372A,45,0,24,14,7,0,0
0333298F,65,0,36,21,8,0,0
0333298F,43,0,10,16,13,4,0
0870669E,3,0,1,1,1,0,0
0690519P,8,0,1,3,4,0,0
0333481E,0,0,0,0,0,0,0
9741255W,0,0,0,0,0,0,0
0490072M,15,0,1,4,7,3,0
0333298F,25,0,11,6,7,0,1
0752792C,24,0,11,10,3,0,0
0771436T,7,0,4,2,1,0,0
0641545G,7,0,5,1,1,0,0
0542407Y,100,0,0,0,8,51,41
9730309Y,18,0,8,7,3,0,0
0342321N,77,0,5,32,32,8,0
0342321N,45,0,16,16,11,2,0
0130039X,24,0,0,6,13,4,1
0800010B,4,0,0,2,2,0,0
0250010A,16,0,4,3,6,3,0
0640055M,28,0,2,14,8,4,0
0770930T,20,0,2,7,10,1,0
0210015C,12,0,1,2,8,1,0
9710003B,24,0,1,9,10,4,0
0590071G,3,0,0,1,2,0,0
0593114P,18,0,0,2,10,6,0
0690023A,69,0,0,3,40,24,2
0690026D,46,0,0,0,7,36,3
0570054Z,35,0,1,8,14,9,2
0491966W,20,0,2,11,6,1,0
0490002L,33,0,1,9,20,3,0
0060030A,32,0,0,5,15,11,1
0760096S,43,0,1,12,18,11,1
0750655E,48,0,0,0,2,29,17
0750656F,49,0,0,5,27,15,2
0750707L,37,0,7,9,15,6,0
0100023W,15,0,2,7,5,1,0
0290007A,4,0,0,0,4,0,0
0560025Y,17,0,1,11,5,0,0
0310036W,44,0,0,0,7,33,4
0310047H,23,0,1,4,13,4,1
0920143F,37,0,5,12,16,4,0
0920130S,12,0,1,9,2,0,0
0782563M,38,0,2,12,18,5,0
0750654D,24,0,0,0,4,14,6
0753897D,25,0,0,2,14,9,0
0510031G,19,0,1,5,11,2,0
0630018C,18,0,1,7,7,3,0
0420041S,18,0,1,6,9,2,0
0750700D,44,0,0,0,12,27,5
0940120V,23,0,0,1,14,7,1
0540038Y,16,0,0,6,7,3,0
0783351U,20,0,0,0,5,11,4
0750704H,47,0,0,0,24,23,0
0383208F,3,0,0,1,2,0,0
0750654D,24,0,0,0,0,14,10
0331503E,13,0,0,3,8,2,0
0690028F,24,0,0,2,9,13,0
0690521S,22,0,0,0,1,15,6
0670080Y,27,0,0,1,8,15,3
9741046U,12,0,0,2,4,5,1
0783351U,22,0,0,0,6,10,6
0690023A,22,0,0,0,10,12,0
0592940A,38,0,0,4,22,12,0
0750704H,51,0,0,4,24,23,0
0260035X,13,0,1,2,5,5,0
0593114P,28,0,0,1,5,20,2
0750654D,24,0,0,0,3,11,9
0420041S,12,0,0,5,6,1,0
0310047H,25,0,0,0,8,17,0
0330021U,15,0,0,1,9,4,1
0940120V,24,0,0,2,12,9,1
0690519P,18,0,0,1,11,6,0
0753840S,42,0,0,0,4,30,8
0690026D,47,0,0,0,1,33,13
0800010B,7,0,1,1,4,1,0
0440161L,21,0,3,12,4,2,0
0131319N,22,0,1,9,7,5,0
0342321N,56,0,11,19,16,9,1
0693180G,25,0,7,11,7,0,0
0383546Y,272,0,64,114,72,21,1
0660437S,60,0,30,18,8,4,0
0870669E,20,0,1,11,4,4,0
0870669E,22,0,1,7,5,5,4
0791199Z,10,0,5,2,3,0,0
0301577B,19,0,3,9,4,3,0
0301577B,9,0,4,2,2,1,0
0301577B,8,0,3,1,3,1,0
0342321N,26,0,13,4,5,3,1
0171463Y,28,0,8,13,5,2,0
0783053V,88,0,0,0,0,40,48
0383546Y,4,0,2,0,1,1,0
0190034J,10,0,5,3,2,0,0
0801344B,28,0,6,10,10,2,0
0342321N,28,0,0,0,10,15,3
0761904G,36,0,0,4,12,18,2
0861460V,121,0,0,0,4,73,44
0922007G,13,0,2,7,2,1,0
0942381C,15,0,7,6,2,0,0
0442953W,35,0,2,9,20,4,0
0442953W,32,0,5,21,6,0,0
0442953W,25,0,4,5,11,5,0
0250007X,37,0,0,4,23,10,0
0590221V,22,0,0,0,7,11,4
0420041S,43,0,0,3,20,19,1
0750658H,49,0,0,0,5,38,6
0753873C,48,0,0,1,26,21,0
0753488J,5,0,0,5,0,0,0
0782562L,48,0,0,0,3,31,14
0101037Y,20,0,9,9,1,1,0
0511296G,126,0,82,39,3,1,1
0450855K,23,0,8,8,7,0,0
0333016Z,1,0,1,0,0,0,0
0370800U,27,0,6,9,10,2,0
0831242Z,9,0,3,3,2,1,0
0693453D,40,0,7,11,14,8,0
0693453D,16,0,5,4,5,1,1
0755976N,12,0,3,5,4,0,0
9840482B,11,0,3,4,3,1,0
0772894C,13,0,4,4,4,1,0
0755976N,9,0,2,5,2,0,0
0595964M,28,0,9,9,7,2,1
0741787R,9,0,2,3,2,2,0
0131596P,27,0,0,2,13,12,0
0711064W,25,0,0,5,18,2,0
0720896H,24,0,1,3,13,7,0
0592806E,10,1,4,2,3,0,0
0952260R,86,0,44,34,7,1,0
3500005D,1,0,0,0,1,0,0
0130002G,50,0,0,8,30,10,2
0753431X,20,0,0,0,0,11,9
0383546Y,22,0,1,4,9,7,1
0782075G,80,0,33,33,11,2,1
0781944P,78,0,6,26,38,8,0
7200664J,22,0,6,10,4,2,0
0360024F,9,0,2,3,2,2,0
0751717J,23,0,8,9,4,2,0
9730429D,21,0,15,6,0,0,0
0680034T,10,0,4,2,4,0,0
0941111X,28,0,9,15,4,0,0
0640251A,22,0,3,9,8,2,0
0572081C,17,0,6,5,3,2,1
0782546U,8,0,1,6,1,0,0
0752845K,19,0,2,11,4,2,0
0580779G,19,0,6,8,4,1,0
0620215X,4,0,4,0,0,0,0
0350092K,26,0,6,13,6,0,0
0624430D,2,0,1,0,1,0,0
0811293R,15,0,11,3,0,1,0
0692198P,0,0,0,0,0,0,0
0912418J,5,0,1,2,1,1,0
0190071Z,0,0,0,0,0,0,0
0580020G,5,0,0,2,1,2,0
0590185F,13,0,6,7,0,0,0
0071126L,15,0,6,7,2,0,0
0210056X,2,0,0,2,0,0,0
0290070U,6,0,3,0,2,1,0
0442276K,4,0,1,2,1,0,0
0880152M,4,0,0,2,2,0,0
0440112H,16,0,1,7,8,0,0
0222048G,3,0,3,0,0,0,0
0755237K,28,0,10,9,8,1,0
0755976N,79,0,4,14,39,21,1
0755976N,63,0,0,0,7,37,19
0755976N,102,0,1,4,43,51,3
0630109B,14,0,6,5,2,1,0
0592808G,9,0,2,1,4,1,1
0592806E,22,0,12,4,5,1,0
0371790V,21,0,9,10,2,0,0
0922761B,9,0,3,4,2,0,0
0132828D,4,0,1,1,2,0,0
0332344U,7,0,5,1,0,1,0
0340857X,3,0,2,1,0,0,0
0342380C,3,0,2,0,1,0,0
0342380C,5,0,1,2,2,0,0
0300080Z,15,0,8,5,2,0,0
0810095N,10,0,8,2,0,0,0
0460039T,3,0,2,0,1,0,0
0221866J,0,0,0,0,0,0,0
0133244F,1,0,1,0,0,0,0
0763534D,8,0,5,3,0,0,0
0920164D,1,0,0,1,0,0,0
0560198L,7,0,0,1,6,0,0
0754530S,15,0,10,4,1,0,0
0755976N,2,0,1,1,0,0,0
0492191R,49,0,8,31,7,3,0
0751718K,68,0,0,2,44,22,0
0132246A,8,0,0,4,3,1,0
0492246A,2,0,0,1,1,0,0
0530939H,1,0,0,1,0,0,0
0831458J,1,0,0,1,0,0,0
0941934S,9,0,6,3,0,0,0
0751722P,31,0,0,0,9,21,1
0751720M,23,0,0,0,5,18,0
0292125C,0,0,0,0,0,0,0
0292125C,0,0,0,0,0,0,0
0860856N,122,0,40,46,29,7,0
0442837V,0,0,0,0,0,0,0
0352824E,0,0,0,0,0,0,0
0597165T,0,0,0,0,0,0,0
0752792C,5,0,3,2,0,0,0
0692198P,3,0,3,0,0,0,0
0692198P,1,0,1,0,0,0,0
0692198P,57,0,25,23,8,1,0
0692198P,0,0,0,0,0,0,0
0692198P,3,0,1,1,0,1,0
0692198P,3,0,1,1,1,0,0
0692198P,35,0,0,3,13,19,0
0692198P,48,0,0,1,15,30,2
0692198P,140,0,57,55,22,6,0
0692198P,6,0,3,3,0,0,0
0692198P,31,0,16,12,3,0,0
0692198P,18,0,13,3,2,0,0
0691775E,57,0,36,14,6,1,0
0691775E,36,0,13,9,12,2,0
0691775E,9,0,2,1,4,2,0
0691775E,16,0,5,7,3,1,0
0251215K,4,0,0,2,1,1,0
9741263E,16,0,2,7,3,4,0
0333298F,17,0,4,6,4,3,0
0692198P,12,0,2,5,3,1,1
0692198P,154,0,7,54,68,23,2
0741586X,7,0,0,0,3,4,0
0692198P,9,0,2,3,3,0,0
0692198P,11,0,6,4,0,1,0
0692198P,16,0,3,8,4,1,0
0692198P,36,0,18,12,6,0,0
0133794D,1,0,0,0,1,0,0
7200664J,1,0,1,0,0,0,0
0350937D,16,0,8,6,1,1,0
0597065J,16,0,7,6,2,1,0
0251763F,10,0,8,1,0,1,0
0851689Z,20,0,7,8,5,0,0
0690195M,27,0,1,8,11,7,0
0831764S,20,0,7,11,2,0,0
0761904G,30,0,2,12,13,3,0
0753620C,14,0,5,9,0,0,0
0561718N,6,0,3,3,0,0,0
9740478B,141,0,76,44,21,0,0
9741204R,121,0,59,50,11,1,0
0753471R,0,0,0,0,0,0,0
0421095M,1,0,1,0,0,0,0
2430006L,4,0,0,0,4,0,0
0421095M,8,0,4,3,1,0,0
0290346U,7,0,1,4,2,0,0
0290346U,4,0,1,3,0,0,0
0331882S,21,0,5,8,8,0,0
0590035T,15,0,0,0,8,7,0
0422311J,3,0,0,0,0,3,0
0670482E,0,0,0,0,0,0,0
0211139Z,17,0,2,9,5,1,0
0593395V,15,0,10,3,1,1,0
0640251A,9,0,0,1,4,3,1
0492360Z,26,0,14,7,4,1,0
0261372A,12,0,4,2,4,2,0
0932214B,5,0,2,3,0,0,0
0490970N,11,0,3,4,1,3,0
0760167U,28,0,8,13,7,0,0
0492360Z,16,0,7,8,1,0,0
0912409Z,13,0,5,7,1,0,0
0870669E,88,0,36,30,17,5,0
0211384R,29,0,8,18,1,2,0
0251672G,4,0,2,2,0,0,0
0690195M,33,0,4,6,19,4,0
0690195M,14,0,8,2,3,1,0
0222032P,43,0,2,14,20,7,0
0755976N,11,0,0,1,3,6,1
0811293R,1,0,0,0,1,0,0
0311384L,26,0,1,1,16,8,0
0290346U,18,0,4,3,11,0,0
0290346U,101,0,10,36,37,16,2
0680161F,6,0,3,2,1,0,0
0520033D,26,0,0,17,8,1,0
0754566F,22,0,0,7,13,2,0
0020049T,11,0,3,4,2,2,0
0211237F,17,0,2,5,5,5,0
0691774D,24,0,4,9,8,2,1
9760370Y,22,0,15,5,2,0,0
0830053G,14,0,2,5,5,2,0
0860035W,48,0,0,8,28,11,1
0560051B,50,0,0,2,29,18,1
0860038Z,6,0,2,1,1,2,0
0290346U,5,0,4,1,0,0,0
0632091F,12,0,3,5,3,1,0
0941934S,21,0,13,7,1,0,0
0942072S,72,0,26,31,13,2,0
9840481A,10,0,4,2,3,1,0
0360768P,11,0,8,1,1,1,0
0941934S,7,0,4,2,1,0,0
0561992L,7,0,2,0,3,2,0
9710585J,19,0,12,5,1,1,0
0420942W,11,0,4,5,2,0,0
9740019C,8,0,4,3,0,1,0
0442777E,110,0,19,43,40,8,0
0542519V,1,0,0,1,0,0,0
0640049F,2,0,0,2,0,0,0
0401016M,7,0,4,1,2,0,0
0290346U,171,0,43,64,51,13,0
0290346U,47,0,14,24,6,3,0
0400002K,2,0,2,0,0,0,0
0672462M,5,0,4,1,0,0,0
0332298U,5,0,1,4,0,0,0
0741787R,3,0,1,2,0,0,0
0511913C,0,0,0,0,0,0,0
0592806E,2,0,0,1,1,0,0
0121471J,7,0,3,2,2,0,0
0170028N,45,0,2,17,20,6,0
0061715G,5,0,4,1,0,0,0
0061715G,14,0,7,5,0,2,0
0783811U,0,0,0,0,0,0,0
0673149J,51,0,15,22,13,1,0
0511147V,7,0,4,2,0,1,0
0561718N,1,0,1,0,0,0,0
0590044C,9,0,1,5,3,0,0
0310098N,3,0,2,1,0,0,0
0370800U,4,0,2,0,1,1,0
0160048R,5,0,4,1,0,0,0
0632084Y,39,0,12,14,10,3,0
0492433D,0,0,0,0,0,0,0
0250067M,18,0,12,5,1,0,0
0594391C,0,0,0,0,0,0,0
0561718N,7,0,2,3,1,1,0
0753488J,6,0,5,1,0,0,0
0760174B,14,0,5,8,1,0,0
0801344B,108,0,0,11,48,45,4
0333298F,39,0,2,10,16,11,0
0442770X,10,0,3,5,1,1,0
0831354W,2,0,0,1,1,0,0
9740043D,17,0,14,2,1,0,0
0620257T,9,0,6,1,2,0,0
0831354W,9,0,3,1,5,0,0
0756303U,31,0,17,11,3,0,0
0610014J,7,0,5,2,0,0,0
0694123G,25,0,0,0,3,19,3
0310136E,0,0,0,0,0,0,0
9720643S,5,0,4,1,0,0,0
0383514N,0,0,0,0,0,0,0
0383514N,0,0,0,0,0,0,0
0694404M,0,0,0,0,0,0,0
0320751T,0,0,0,0,0,0,0
9720948Y,1,0,1,0,0,0,0
0741410F,0,0,0,0,0,0,0
0121516H,0,0,0,0,0,0,0
0170025K,6,0,2,3,0,1,0
0754239A,7,0,4,3,0,0,0
0781975Y,0,0,0,0,0,0,0
0451721B,10,0,2,6,2,0,0
0451721B,14,0,3,6,4,1,0
0710087J,1,0,1,0,0,0,0
0673172J,15,0,1,6,6,2,0
0333558N,8,0,1,3,3,1,0
0383098L,115,0,0,0,11,85,19
0542391F,84,0,0,3,38,39,4
0212198A,20,0,0,3,7,9,1
0382881A,118,0,1,7,60,49,1
0580766T,79,0,0,4,47,27,1
0595868H,106,0,0,1,39,61,5
0631383L,29,0,0,0,16,12,1
0693550J,105,0,0,5,45,54,0
0741510P,113,0,0,13,79,20,1
0763096C,12,0,1,2,8,1,0
0782104N,17,0,1,5,9,2,0
0570140T,98,0,2,24,57,14,1
0410979S,165,0,0,16,96,53,0
0670190T,190,0,0,4,28,133,25
0292125C,18,0,2,3,11,2,0
0590347G,41,0,2,11,22,6,0
0600075R,73,0,3,13,46,10,1
0783664J,266,0,0,10,136,113,7
0530997W,28,0,0,1,19,8,0
0010001W,2,0,0,2,0,0,0
0530939H,47,0,2,19,18,8,0
0133479L,5,0,0,1,3,1,0
0022134J,32,0,2,11,15,3,1
0492226D,29,0,0,1,7,18,3
9741394X,3,0,0,0,1,2,0
0693180G,54,0,33,15,5,1,0
0061643D,24,0,15,7,2,0,0
0442311Y,9,0,4,4,1,0,0
0310047H,48,0,0,0,18,30,0
0312839T,43,0,21,16,5,1,0
0650583F,8,0,0,0,6,2,0
0381516S,4,0,0,1,3,0,0
0440139M,12,0,0,1,7,4,0
0942193Y,120,0,3,37,59,21,0
T942095L,123,0,1,32,66,23,0
T942095T,89,0,4,26,47,12,0
0694333K,138,0,4,37,84,13,0
0010016M,29,0,13,12,4,0,0
0010070W,9,0,7,2,0,0,0
0010070W,7,0,4,3,0,0,0
0010072Y,23,0,12,7,3,1,0
0011194T,12,0,8,3,1,0,0
0011194T,13,0,9,3,1,0,0
0011312W,71,0,11,40,18,2,0
0011312W,65,0,20,33,11,1,0
0020012C,8,0,3,4,1,0,0
0020032Z,15,0,11,3,1,0,0
0020032Z,22,0,5,14,2,1,0
0020034B,21,0,9,7,5,0,0
0020050U,11,0,5,5,1,0,0
0020050U,24,0,11,11,1,1,0
0020050U,20,0,10,7,3,0,0
0021522U,22,0,12,7,2,1,0
0021818R,23,0,14,6,3,0,0
